filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.826	0.75	0.905	0.6	0.407	0.811	0.529	7.0	0.0	3.0	2.0	134.517	6.0	0	4
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.954	0.833	0.983	0.771	0.199	0.535	0.683	7.0	0.0	2.0	3.0	156.93	21.0	0	5
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	1.0	1.0	1.0	0.0	0.049	1.0	7.0	0.0	0.0	5.0	214.637	500.0	0	6
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.963	0.667	0.984	0.743	0.208	0.6	0.293	6.0	1.0	3.0	2.0	237.603	19.0	0	7
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.833	1.0	1.0	0.011	0.303	0.714	5.0	2.0	0.0	5.0	265.047	68.0	0	8
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.917	1.0	1.0	0.0	0.103	0.845	6.0	1.0	0.0	5.0	319.135	500.0	0	9
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.927	0.75	0.965	0.829	0.273	0.472	0.507	5.0	2.0	1.0	4.0	340.348	16.0	1	0
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.923	1.0	1.0	0.0	0.131	0.843	8.0	0.0	1.0	4.0	391.129	411.0	1	1
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.991	0.917	1.0	0.812	0.07	0.525	0.816	8.0	0.0	1.0	3.0	414.202	32.0	1	2
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.899	0.833	0.936	0.906	0.323	0.474	0.625	7.0	1.0	1.0	3.0	435.805	11.0	1	3
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.833	1.0	0.914	0.013	0.425	0.657	6.0	1.0	1.0	4.0	462.221	63.0	1	4
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.833	1.0	0.914	0.043	0.375	0.657	6.0	1.0	1.0	4.0	489.61	42.0	1	5
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.936	0.917	0.961	0.943	0.287	0.356	0.837	7.0	0.0	1.0	4.0	510.261	14.0	1	6
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.833	1.0	0.971	0.042	0.275	0.714	5.0	2.0	0.0	5.0	540.211	48.0	1	7
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.917	1.0	0.971	0.008	0.214	0.845	6.0	1.0	0.0	5.0	567.489	84.0	1	8
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.982	0.833	0.999	0.8	0.129	0.547	0.657	6.0	1.0	1.0	4.0	592.023	30.0	1	9
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.853	0.5	0.942	0.457	0.334	1.269	-0.029	4.0	3.0	3.0	2.0	615.605	6.0	2	0
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.923	1.0	0.9	0.023	0.268	0.843	8.0	0.0	1.0	4.0	641.987	59.0	2	1
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.991	0.917	1.0	0.75	0.079	0.428	0.816	8.0	0.0	1.0	3.0	667.178	36.0	2	2
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.835	0.75	0.918	0.656	0.399	0.755	0.408	7.0	1.0	2.0	2.0	693.376	6.0	2	3
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.833	1.0	0.943	0.032	0.32	0.657	6.0	1.0	1.0	4.0	724.106	54.0	2	4
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.844	0.417	0.896	0.457	0.409	0.878	-0.12	2.0	5.0	2.0	3.0	750.147	6.0	2	5
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.954	0.917	0.975	1.0	0.222	0.306	0.837	7.0	0.0	1.0	4.0	775.748	19.0	2	6
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.963	0.833	0.982	0.857	0.183	0.52	0.657	6.0	1.0	1.0	4.0	800.07	21.0	2	7
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.917	1.0	1.0	0.002	0.241	0.845	6.0	1.0	0.0	5.0	836.473	193.0	2	8
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.982	0.917	1.0	1.0	0.132	0.271	0.837	7.0	0.0	1.0	4.0	869.618	26.0	2	9
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.917	1.0	0.943	0.024	0.25	0.837	7.0	0.0	1.0	4.0	898.262	56.0	3	0
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.843	0.769	0.923	0.675	0.367	0.726	0.537	6.0	2.0	1.0	4.0	923.218	8.0	3	1
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.75	1.0	0.906	0.074	0.443	0.408	7.0	1.0	2.0	2.0	951.096	36.0	3	2
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.917	1.0	0.969	0.033	0.237	0.816	8.0	0.0	1.0	3.0	982.953	49.0	3	3
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.963	0.667	0.974	0.714	0.201	0.653	0.371	4.0	3.0	1.0	4.0	1008.411	18.0	3	4
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.833	1.0	0.943	0.045	0.281	0.657	6.0	1.0	1.0	4.0	1039.512	44.0	3	5
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.89	0.667	0.938	0.829	0.342	0.59	0.314	5.0	2.0	2.0	3.0	1070.06	11.0	3	6
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.917	1.0	0.971	0.006	0.252	0.837	7.0	0.0	1.0	4.0	1103.314	98.0	3	7
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.835	0.75	0.909	0.686	0.406	0.758	0.478	6.0	1.0	2.0	3.0	1127.979	6.0	3	8
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.908	0.75	0.958	0.857	0.286	0.455	0.478	6.0	1.0	2.0	3.0	1153.539	14.0	3	9
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.917	1.0	1.0	0.0	0.158	0.845	6.0	1.0	0.0	5.0	1218.316	500.0	4	0
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.981	0.769	0.998	0.75	0.135	0.581	0.501	7.0	1.0	2.0	3.0	1247.687	31.0	4	1
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.936	0.75	0.973	0.844	0.231	0.482	0.478	6.0	2.0	1.0	3.0	1273.671	17.0	4	2
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.963	0.75	0.977	0.875	0.233	0.544	0.478	6.0	2.0	1.0	3.0	1299.543	18.0	4	3
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.917	1.0	1.0	0.0	0.097	0.845	6.0	1.0	0.0	5.0	1357.621	366.0	4	4
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.75	1.0	0.971	0.022	0.325	0.529	7.0	0.0	3.0	2.0	1389.17	67.0	4	5
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.982	0.75	1.0	0.857	0.123	0.534	0.478	6.0	1.0	2.0	3.0	1417.668	29.0	4	6
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.853	0.75	0.93	0.743	0.357	0.708	0.478	6.0	1.0	2.0	3.0	1450.842	9.0	4	7
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.963	1.0	0.985	1.0	0.196	0.231	1.0	7.0	0.0	0.0	5.0	1477.894	20.0	4	8
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.991	0.833	1.0	0.914	0.083	0.423	0.683	7.0	0.0	2.0	3.0	1508.447	32.0	4	9
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.945	0.667	0.979	0.886	0.238	0.488	0.371	4.0	3.0	1.0	4.0	1536.681	21.0	5	0
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.923	1.0	1.0	0.004	0.174	0.854	7.0	1.0	0.0	5.0	1575.705	129.0	5	1
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.833	1.0	0.844	0.042	0.443	0.632	8.0	0.0	2.0	2.0	1610.055	52.0	5	2
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.954	0.667	0.972	0.844	0.234	0.663	0.354	5.0	3.0	1.0	3.0	1641.924	17.0	5	3
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.917	0.75	0.959	0.943	0.291	0.364	0.478	6.0	1.0	2.0	3.0	1670.516	15.0	5	4
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.833	1.0	0.943	0.011	0.31	0.657	6.0	1.0	1.0	4.0	1703.514	74.0	5	5
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.982	0.75	1.0	0.771	0.095	0.545	0.478	6.0	1.0	2.0	3.0	1731.453	35.0	5	6
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.835	0.75	0.911	0.714	0.386	0.737	0.507	5.0	2.0	1.0	4.0	1760.674	8.0	5	7
/home/ubuntu/gene-abundance/experiment/results/model_cnn/qtf_pc576_10_fillseqf_nb10_auy_gray/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200225_152528c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.972	0.917	0.988	0.886	0.163	0.39	0.837	7.0	0.0	1.0	4.0	1790.936	24.0	5	8
